CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Norway,NOR,,,NAT_TOTAL,20200321,3.00,1,2.00,1,0.00,,2.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,2118,7,NV,0.00,62.96,42.19,42.86,37.50
Norway,NOR,,,NAT_TOTAL,20200322,3.00,1,2.00,1,0.00,,2.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,2385,7,NV,0.00,62.96,42.19,42.86,37.50
Norway,NOR,,,NAT_TOTAL,20200323,3.00,1,2.00,1,0.00,,2.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,2621,10,NV,0.00,62.96,42.19,42.86,37.50
Norway,NOR,,,NAT_TOTAL,20200324,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,2863,12,NV,0.00,79.63,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200325,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,3084,14,NV,0.00,79.63,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200326,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,1438898.70,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,3369,14,NV,0.00,79.63,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200327,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,0.00,190372000.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,3755,19,NV,0.00,79.63,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200328,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,4015,23,NV,0.00,79.63,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200329,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,4284,25,NV,0.00,79.63,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200330,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,664363.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,4445,32,NV,0.00,79.63,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200331,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,0.00,14115450.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,4641,39,NV,0.00,79.63,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200401,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,4863,44,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200402,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,9638900.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,5147,50,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200403,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,241066800.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,5370,59,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200404,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,5550,62,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200405,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,5687,71,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200406,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,5865,76,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200407,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,14641200.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6086,89,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200408,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6086,101,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200409,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,1952160.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6211,108,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200410,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6314,113,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200411,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,2943480.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6409,119,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200412,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6525,128,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200413,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6603,134,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200414,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,58224000.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6623,139,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200415,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6740,150,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200416,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6896,152,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200417,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,6937,161,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200418,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7036,164,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200419,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,0.00,145414500.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7078,165,NV,0.00,79.63,54.69,57.14,37.50
Norway,NOR,,,NAT_TOTAL,20200420,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,593278200.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7156,181,NV,0.00,74.07,51.56,53.57,37.50
Norway,NOR,,,NAT_TOTAL,20200421,3.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,9428100.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7191,182,NV,0.00,71.30,50.00,51.79,37.50
Norway,NOR,,,NAT_TOTAL,20200422,3.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,18525800.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7338,187,NV,0.00,71.30,50.00,51.79,37.50
Norway,NOR,,,NAT_TOTAL,20200423,3.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7401,194,NV,0.00,71.30,50.00,51.79,37.50
Norway,NOR,,,NAT_TOTAL,20200424,3.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7463,199,NV,0.00,71.30,50.00,51.79,37.50
Norway,NOR,,,NAT_TOTAL,20200425,3.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7499,201,NV,0.00,71.30,50.00,51.79,37.50
Norway,NOR,,,NAT_TOTAL,20200426,3.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7527,201,NV,0.00,71.30,50.00,51.79,37.50
Norway,NOR,,,NAT_TOTAL,20200427,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7599,205,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200428,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7660,206,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200429,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7710,207,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200430,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7738,210,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200501,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7783,210,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200502,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7809,211,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200503,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7847,211,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200504,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7904,214,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200505,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7955,215,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200506,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,7996,216,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200507,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8034,217,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200508,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8070,218,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200509,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8099,219,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200510,2.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8105,219,NV,0.00,67.59,47.92,49.40,37.50
Norway,NOR,,,NAT_TOTAL,20200511,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8132,224,NV,0.00,63.89,45.83,47.02,37.50
Norway,NOR,,,NAT_TOTAL,20200512,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8157,228,NV,0.00,63.89,45.83,47.02,37.50
Norway,NOR,,,NAT_TOTAL,20200513,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8175,229,NV,0.00,63.89,45.83,47.02,37.50
Norway,NOR,,,NAT_TOTAL,20200514,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8196,232,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200515,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8219,232,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200516,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8237,232,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200517,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8249,232,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200518,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8257,233,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200519,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8267,233,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200520,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8281,234,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200521,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8309,235,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200522,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8332,235,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200523,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8346,235,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200524,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8352,235,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200525,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8364,235,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200526,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8383,235,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200527,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8401,235,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200528,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8411,236,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200529,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,1613290760.81,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8422,236,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200530,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8437,236,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200531,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8440,236,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200601,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8446,236,NV,0.00,58.33,42.71,43.45,37.50
Norway,NOR,,,NAT_TOTAL,20200602,1.00,1,1.00,1,0.00,,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8455,237,NV,0.00,43.52,39.58,39.88,37.50
Norway,NOR,,,NAT_TOTAL,20200603,1.00,1,1.00,1,0.00,,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8477,237,NV,0.00,43.52,39.58,39.88,37.50
Norway,NOR,,,NAT_TOTAL,20200604,1.00,1,1.00,1,0.00,,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8504,238,NV,0.00,43.52,39.58,39.88,37.50
Norway,NOR,,,NAT_TOTAL,20200605,1.00,1,1.00,1,0.00,,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8522,238,NV,0.00,43.52,39.58,39.88,37.50
Norway,NOR,,,NAT_TOTAL,20200606,1.00,1,1.00,1,0.00,,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8531,238,NV,0.00,43.52,39.58,39.88,37.50
Norway,NOR,,,NAT_TOTAL,20200607,1.00,1,1.00,1,0.00,,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8547,238,NV,0.00,43.52,39.58,39.88,37.50
Norway,NOR,,,NAT_TOTAL,20200608,1.00,1,1.00,1,0.00,,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8561,239,NV,0.00,43.52,39.58,39.88,37.50
Norway,NOR,,,NAT_TOTAL,20200609,1.00,1,1.00,1,0.00,,3.00,1,0.00,,0.00,,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,0,0,,,,,,,0,,8576,239,NV,0.00,43.52,39.58,39.88,37.50
