CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
United Kingdom,GBR,,,NAT_TOTAL,20200324,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,15039,1284,NV,0.00,79.63,64.06,60.71,87.50
United Kingdom,GBR,,,NAT_TOTAL,20200325,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,17732,1621,NV,0.00,79.63,64.06,60.71,87.50
United Kingdom,GBR,,,NAT_TOTAL,20200326,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,254591132.11,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,20816,2034,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200327,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,24017,2497,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200328,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,26839,3013,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200329,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,29696,3599,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200330,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,33969,4310,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200331,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,38484,5141,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200401,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,43398,6065,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200402,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,48263,7072,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200403,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,53178,8133,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200404,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,57198,9280,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200405,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,60792,10500,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200406,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,66067,11670,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200407,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,71517,12963,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200408,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,929000000.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,76646,14424,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200409,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,81498,15799,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200410,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,85813,17118,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200411,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,89390,18483,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200412,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,92885,19861,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200413,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,97068,21093,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200414,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,101393,22347,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200415,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,106458,23623,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200416,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,111756,24945,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200417,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,116721,26217,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200418,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,121437,27406,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200419,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,125289,28528,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200420,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,1550000000.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,130147,29688,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200421,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,134907,30773,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200422,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,140397,31875,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200423,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,145540,32913,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200424,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,150513,33918,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200425,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,154261,34837,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200426,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,157729,35731,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200427,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,162431,36597,NV,0.00,79.63,65.62,60.71,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200428,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,167152,37398,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200429,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,172587,38215,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200430,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,177543,38995,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200501,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,182270,39781,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200502,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,185491,40486,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200503,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,188465,41148,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200504,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,191843,41824,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200505,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,195527,42466,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200506,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,199358,43093,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200507,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,203125,43724,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200508,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,206174,44293,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200509,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,208324,44832,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200510,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,210645,45326,NV,0.00,79.63,66.41,61.61,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200511,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,214228,45754,NV,0.00,77.78,65.36,60.42,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200512,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,217617,46195,NV,0.00,77.78,65.36,60.42,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200513,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,220915,46649,NV,0.00,71.30,61.72,56.25,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200514,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,223524,47114,NV,0.00,71.30,61.72,56.25,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200515,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,226041,47535,NV,0.00,71.30,61.72,56.25,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200516,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,228106,47954,NV,0.00,71.30,61.72,56.25,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200517,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,1.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,229932,48331,NV,0.00,71.30,61.72,56.25,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200518,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,232506,48738,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200519,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,235547,49110,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200520,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,24500000.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,238253,49463,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200521,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,240795,49805,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200522,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,242825,50105,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200523,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,244332,50389,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200524,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,245680,50670,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200525,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,247287,50949,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200526,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,248937,51249,NV,0.00,71.30,63.80,58.63,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200527,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,250739,51531,NV,0.00,71.30,66.93,62.20,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200528,3.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,252473,51819,NV,0.00,71.30,66.93,62.20,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200529,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,253977,52073,NV,0.00,69.44,65.89,61.01,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200530,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,255076,52292,NV,0.00,69.44,65.89,61.01,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200531,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,256145,52487,NV,0.00,69.44,65.89,61.01,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200601,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,257579,52686,NV,0.00,67.59,67.97,63.39,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200602,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,259046,52919,NV,0.00,67.59,67.97,63.39,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200603,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,260388,53122,NV,0.00,67.59,67.97,63.39,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200604,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,261622,53305,NV,0.00,67.59,67.97,63.39,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200605,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,262727,53489,NV,0.00,67.59,67.97,63.39,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200606,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,263518,53640,NV,0.00,67.59,67.97,63.39,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200607,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,0.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,264235,53803,NV,0.00,67.59,67.97,63.39,100.00
United Kingdom,GBR,,,NAT_TOTAL,20200608,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,2.00,0,2.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,0,0.00,,3.00,1,0,0,,,,,,,0,,265321,53964,NV,0.00,73.15,71.09,66.96,100.00
